Zeit in ms, Spannung in Einheitslos
2176459204,283
2176506846,287
2176555151,296
2176626058,279
2176696596,314
2176767076,325
2180354203,295
2180443513,334
2180507834,381
2180575920,379
2180642028,339
2180709055,303
2180773606,333
2180841164,308
2180922058,252
2181003733,300
2184519905,304
2184604033,282
2184678452,339
2184778518,326
2184851920,296
2184935900,329
2185013870,335
2185098269,300
2185183401,311
2185269203,331
2188681285,311
2188737153,305
2188810133,319
2188887247,307
2188973810,306
2189030807,321
2189109268,294
2189174798,293
2189235153,320
2192714901,300
2192801157,308
2192871140,324
2193140514,315
2193235254,315
2193303254,345
2193369859,340
2193459090,312
2193541741,359
2193617626,373
2196809878,360
2196893750,332
2197032967,305
2197124978,300
2197268278,263
2197369507,285
2197465050,324
2197560673,314
2197654835,333
2197748824,337
2200844795,327
2200925199,277
2201006154,338
2201050651,330
2201110894,297
2201166029,329
2201246806,336
2201313925,298
2201392917,302
2204898720,320
2204983255,292
2205071676,302
2205162110,305
2205237081,276
2205303184,328
2205383470,334
2205466654,292
2205545802,314
2205614581,349
2209092323,332
2209170789,279
2209255016,337
2209332682,359
2209413433,338
2209485911,335
2209569047,341
2209644044,318
2209729279,270
2213121682,312
2213236928,301
2213310399,262
2213400295,348
2213495400,349
2213595337,306
2213688452,323
2213782203,348
2213872696,331
2213975202,279
2217263180,331
2217317171,335
2217390105,303
2217462684,326
2217545358,327
2217628300,307
2217713014,313
2217797375,324
2217885376,293
2217984797,299
2221368237,320
2221443900,314
2221514840,333
2221591334,343
2221661698,339
2221732450,302
2221803898,336
2221874273,336
2221955153,322
2225353720,344
2225428063,363
2225498515,343
2225571508,303
2225654825,318
2225739138,327
2225819220,298
2225911572,303
2226005373,324
2226086638,301
2229530106,305
2229602854,311
2229665654,290
2229731081,308
2229795096,328
2229859767,297
2229921940,322
2229998070,372
2230061413,373
2230122660,331
2233667378,340
2233749245,370
2233818865,359
2233891208,313
2233978768,296
2234050238,317
2234097774,295
2234167980,305
2234238048,317
2237795899,302
2237872481,331
2237953671,352
2238002782,334
2238050269,300
2238097536,354
2238168016,362
2238241502,337
2238312096,295
2238382720,336
2241799013,329
2241874801,288
2241955922,315
